,Track Number,Track Title,Album Name,Year Released,Lyric
17,5,Need to Know,Planet Her,2021,"b""Hold up, I'm goin' wide (Wide)\n"""
18,5,Need to Know,Planet Her,2021,b'We could just start at ten (Ten)\n'
19,5,Need to Know,Planet Her,2021,b'Then we can go to five (Five)\n'
20,5,Need to Know,Planet Her,2021,"b""Hold up, I'm goin' wide (Wide)\n"""
21,5,Need to Know,Planet Her,2021,b'We could just start at ten (Ten)\n'
22,5,Need to Know,Planet Her,2021,b'Then we can go to five (Five)\n'
23,5,Need to Know,Planet Her,2021,"b""I don't play with my pen (Pen)\n"""
24,5,Need to Know,Planet Her,2021,b'I mean what I writ\xd0\xb5\n'
25,5,Need to Know,Planet Her,2021,b'I mean what I writ\xd0\xb5\n'
26,5,Need to Know,Planet Her,2021,"b'Yeah-yeah, woah-woah-woah\n'"
27,5,Need to Know,Planet Her,2021,"b""I just can't help but b\xd0\xb5 sexual (Oh)\n"""
28,5,Need to Know,Planet Her,2021,b'Tell me your schedule (Yeah)\n'
29,5,Need to Know,Planet Her,2021,"b'I got a lotta new tricks for you, baby\n'"
30,5,Need to Know,Planet Her,2021,"b""Just sayin' I'm flexible (I will)\n"""
31,5,Need to Know,Planet Her,2021,b'I do what I can to get you off (I will)\n'
32,5,Need to Know,Planet Her,2021,"b'I got a lotta new tricks for you, baby\n'"
33,5,Need to Know,Planet Her,2021,"b""Just sayin' I'm flexible (I will)\n"""
34,5,Need to Know,Planet Her,2021,b'I do what I can to get you off (I will)\n'
35,5,Need to Know,Planet Her,2021,b'Might just fuck him with my makeup on (I will)\n'
36,5,Need to Know,Planet Her,2021,"b'Eat it like I need an apron on (Yeah, oh)\n'"
37,5,Need to Know,Planet Her,2021,"b""Eat it 'til I need to change my thong (Yeah, ayy)\n"""
38,5,Need to Know,Planet Her,2021,"b'We could do it to your favorite song (Yeah, ayy)\n'"
39,5,Need to Know,Planet Her,2021,b'Take a ride into the danger zone\n'
40,5,Need to Know,Planet Her,2021,b'Take a ride into the danger zone\n'
41,5,Need to Know,Planet Her,2021,"b""You know my nigga be buggin' me\n"""
42,5,Need to Know,Planet Her,2021,"b""I just be wonderin' if you can fuck on me better\n"""
43,5,Need to Know,Planet Her,2021,"b""Itchin' for me like an ugly sweater\n"""
44,5,Need to Know,Planet Her,2021,b'Need it in me like a Chuck E. need cheddar\n'
45,5,Need to Know,Planet Her,2021,b'I need to know\n'
46,5,Need to Know,Planet Her,2021,b'You might also like\n'
47,5,Need to Know,Planet Her,2021,"b""Wanna know what it's like (Like)\n"""
48,5,Need to Know,Planet Her,2021,"b""Baby, show me what it's like (Like)\n"""
49,5,Need to Know,Planet Her,2021,"b""I don't really got no type (Type)\n"""
50,5,Need to Know,Planet Her,2021,b'I just wanna fuck all night\n'
51,5,Need to Know,Planet Her,2021,"b'Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)\n'"
52,5,Need to Know,Planet Her,2021,"b'Baby, I need to know, mmm (Yeah, need to know)\n'"
53,5,Need to Know,Planet Her,2021,"b""I just been fantasizin' (Size)\n"""
54,5,Need to Know,Planet Her,2021,b'And we got a lotta time (Time)\n'
55,5,Need to Know,Planet Her,2021,"b'Baby, come throw the pipe (Pipe)\n'"
56,5,Need to Know,Planet Her,2021,"b""Gotta know what it's like (Like)\n"""
57,5,Need to Know,Planet Her,2021,"b'Yeah-yeah, oh-woah-woah\n'"
58,5,Need to Know,Planet Her,2021,"b'Baby, I need to know, mmm\n'"
59,5,Need to Know,Planet Her,2021,"b""You're exciting, boy, come find me\n"""
60,5,Need to Know,Planet Her,2021,"b'Your eyes told me, ""Girl, come ride me""\n'"
61,5,Need to Know,Planet Her,2021,b'Fuck that feeling both us fighting\n'
62,5,Need to Know,Planet Her,2021,"b'Could he try me? (Yeah) Mmm, most likely\n'"
63,5,Need to Know,Planet Her,2021,b'Tryna see if you could handle this ass\n'
64,5,Need to Know,Planet Her,2021,b'Prolly give his ass a panic attack\n'
65,5,Need to Know,Planet Her,2021,b'Sorry if I gave a random erection\n'
66,5,Need to Know,Planet Her,2021,"b""Prolly thinkin' I'm a telekinetic\n"""
67,5,Need to Know,Planet Her,2021,"b'Oh, wait, you a fan of the magic?\n'"
68,5,Need to Know,Planet Her,2021,"b'Poof, pussy like an Alakazam\n'"
69,5,Need to Know,Planet Her,2021,"b'Oh, wait, you a fan of the magic?\n'"
70,5,Need to Know,Planet Her,2021,"b'Poof, pussy like an Alakazam\n'"
71,5,Need to Know,Planet Her,2021,b'I heard from a friend of a friend\n'
72,5,Need to Know,Planet Her,2021,b'That that dick was a ten out of ten\n'
73,5,Need to Know,Planet Her,2021,"b""I can't stand it, just one night me\n"""
74,5,Need to Know,Planet Her,2021,"b'Clink with the drink, gimme a sip\n'"
75,5,Need to Know,Planet Her,2021,"b""Tell me what's your kink, gimme the dick\n"""
76,5,Need to Know,Planet Her,2021,"b'Spank me, slap me, choke me, bite me (Ew)\n'"
77,5,Need to Know,Planet Her,2021,"b'Oh, wait, I can take it (Ah)\n'"
78,5,Need to Know,Planet Her,2021,"b""Give a fuck 'bout what your wifey's sayin' (Yeah)\n"""
79,5,Need to Know,Planet Her,2021,"b""Wanna know what it's like (Like)\n"""
80,5,Need to Know,Planet Her,2021,"b""Baby, show me what it's like (Like)\n"""
81,5,Need to Know,Planet Her,2021,"b""I don't really got no type (Type)\n"""
82,5,Need to Know,Planet Her,2021,b'I just wanna fuck all night\n'
83,5,Need to Know,Planet Her,2021,"b'Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)\n'"
84,5,Need to Know,Planet Her,2021,"b'Baby, I need to know, mmm (Yeah, need to know)\n'"
85,5,Need to Know,Planet Her,2021,"b""I just been fantasizin' (Size)\n"""
86,5,Need to Know,Planet Her,2021,b'And we got a lotta time (Time)\n'
87,5,Need to Know,Planet Her,2021,"b'Baby, come throw the pipe (Pipe)\n'"
88,5,Need to Know,Planet Her,2021,"b""Gotta know what it's like (Like)\n"""
89,5,Need to Know,Planet Her,2021,"b'Yeah-yeah, oh-woah-woah\n'"
90,5,Need to Know,Planet Her,2021,"b'Baby, I need to know, mmm\n'"
0,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Love got me fucked up\n'
1,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Got me on stuck, chasin' that rush\n"""
2,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Had to give in, couldn't give up\n"""
3,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""I just want you, but I don't do drugs\n"""
4,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""I just want you, but I don't do drugs\n"""
5,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Still I want you, ooh-ooh\n'"
6,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\n'"
7,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\n'"
8,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Ooh\n'
9,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'All I want is you, ooh-ooh\n'"
10,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\n'"
11,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\n'"
12,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Ooh\n'
13,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Baby, I've been in my bag\n"""
14,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""You don't really hit me back\n"""
15,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""You don't really hit me back\n"""
16,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""'Cause I feel like I'm attached\n"""
17,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Shoulda never kissed you back\n'
18,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Ever since I fell in love\n'
19,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Not quite like bein' trapped\n"""
20,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'More like a sickness that\n'
21,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Keeps me addicted bad\n'
22,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Hard for me to let you go (Let you go, let you go)\n'"
23,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""My body wouldn't let me hide it (Hide it)\n"""
24,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""My body wouldn't let me hide it (Hide it)\n"""
25,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""No matter what, I wouldn't fold (Wouldn't fold, wouldn't fold)\n"""
26,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Ridin' through the thunder, lightnin'\n"""
27,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'(And I)\n'
28,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Forgive me, I brought it upon myself\n'"
29,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'(And I)\n'
30,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Need\xd0\xb5d a fix of you, not just one kiss from youI needed more\n'"
31,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'I needed more\n'
32,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Lov\xd0\xb5 got me fucked up\n'
33,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Got me on stuck, chasin' that rush\n"""
34,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Had to give in, couldn't give upI just want you, but I don't do drugs\n"""
35,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""I just want you, but I don't do drugs\n"""
36,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'You might also like\n'
37,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Still I want you, ooh-ooh (All I want is my baby)\n'"
38,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh (All I want is my baby)\n'"
39,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh (All I want is my baby)\n'"
40,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh (My baby, my baby)\n'"
41,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'All I want is you, ooh-ooh (All I want is my baby)\n'"
42,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh (All I want is my baby)\n'"
43,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh (All I want is my baby)\n'"
44,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh (My baby, my baby)\n'"
45,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Tryna stay in my lane\n'
46,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'I should play on the safe side\n'
47,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""But you fuckin' me up on this FaceTime\n"""
48,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Faded, pourin' all over you\n"""
49,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Know exactly what I wanna do\n'
50,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'So, baby, can you get it from the back?\n'"
51,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Got me purrin' like I'm Doja Cat\n"""
52,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Got me purrin' like I'm Doja Cat\n"""
53,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Keep me in your bag'Cause you wanna hear me say I'm comin' back\n"""
54,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""'Cause you wanna hear me say I'm comin' back\n"""
55,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'But this time, I want support, just make it lastWoah-oh (Ah)\n'"
56,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Woah-oh (Ah)\n'
57,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""It's hard for me to let you go (Let you go)\n"""
58,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""My body wouldn't let me \n"""
59,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""No matter what, I wouldn't fold (Wouldn't fold)\n"""
60,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Ridin' through the thunder, lightnin'\n"""
61,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'(And I)\n'
62,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Forgive me, I brought it upon myself\n'"
63,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'(And I)\n'
64,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Needed a fix of you, not just one kiss from youI needed more\n'"
65,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'I needed more\n'
66,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Love got me fucked up\n'
67,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Got me on stuck, \n'"
68,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""Had to give in, couldn't give up (I couldn't give up)\n"""
69,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b""I just want you, but I don't do drugs\n"""
70,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'I just want you, but \n'"
71,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Still I want you, ooh-ooh\n'"
72,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\n'"
73,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\n'"
74,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Ooh\n'
75,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'All I want is you, ooh-ooh\n'"
76,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\xe2\x80\x8b\n'"
77,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,"b'Ooh, ooh-ooh\n'"
78,6,I Don't Do Drugs (Ft. Ariana Grande),Planet Her,2021,b'Ooh\n'
0,7,Love To Dream,Planet Her,2021,"b""I know what you mean, you don't fuck with randoms\n"""
1,7,Love To Dream,Planet Her,2021,"b'I got everything, everything but real love\n'"
2,7,Love To Dream,Planet Her,2021,"b'I got in my head, I bet you could get me back out\n'"
3,7,Love To Dream,Planet Her,2021,"b""Or you could leave me there, 'cause\n"""
4,7,Love To Dream,Planet Her,2021,"b'I got everything, everything but real love\n'"
5,7,Love To Dream,Planet Her,2021,"b'I got in my head, I bet you could get me back out\n'"
6,7,Love To Dream,Planet Her,2021,"b""Or you could leave me there, 'cause\n"""
7,7,Love To Dream,Planet Her,2021,b'We just love to dream\n'
8,7,Love To Dream,Planet Her,2021,"b'I fell asleep when you woke up, oh\n'"
9,7,Love To Dream,Planet Her,2021,"b""It's not you, baby, it's just me\n"""
10,7,Love To Dream,Planet Her,2021,"b""I don't believe what I just lost\n"""
11,7,Love To Dream,Planet Her,2021,"b'I fell asleep when you woke up, oh\n'"
12,7,Love To Dream,Planet Her,2021,"b""It's not you, baby, it's just me\n"""
13,7,Love To Dream,Planet Her,2021,"b""I don't believe what I just lost\n"""
14,7,Love To Dream,Planet Her,2021,"b""I don't wanna close my eyes\n"""
15,7,Love To Dream,Planet Her,2021,b'Nobody wants to fall (Fall) after they did it all (All)\n'
16,7,Love To Dream,Planet Her,2021,"b'I wonder if I left my body there, would I\n'"
17,7,Love To Dream,Planet Her,2021,"b""Die right in my sleep (Sleep) but in reality ('Ty)\n"""
18,7,Love To Dream,Planet Her,2021,b'It could feel like anything is possible\n'
19,7,Love To Dream,Planet Her,2021,"b'When I hear you speak, it really drives it deep\n'"
20,7,Love To Dream,Planet Her,2021,b'Woke up in a sweat in the middle of the night\n'
21,7,Love To Dream,Planet Her,2021,"b""It's gettin' under my skin, baby\n"""
22,7,Love To Dream,Planet Her,2021,"b""I wouldn't wonder why\n"""
23,7,Love To Dream,Planet Her,2021,"b""I know what you mean, you don't fuck with randoms\n"""
24,7,Love To Dream,Planet Her,2021,"b'I got everything, everything but real love\n'"
25,7,Love To Dream,Planet Her,2021,"b'I got in my head, I bet you could get me back out\n'"
26,7,Love To Dream,Planet Her,2021,"b""Or you could leave me there, 'cause\n"""
27,7,Love To Dream,Planet Her,2021,"b'I got everything, everything but real love\n'"
28,7,Love To Dream,Planet Her,2021,"b'I got in my head, I bet you could get me back out\n'"
29,7,Love To Dream,Planet Her,2021,"b""Or you could leave me there, 'cause\n"""
30,7,Love To Dream,Planet Her,2021,"b'We just love to dreamI fell asleep when you woke up, oh\n'"
31,7,Love To Dream,Planet Her,2021,"b""It's not you, baby (Na-na-na-na-na)\n"""
32,7,Love To Dream,Planet Her,2021,"b""It's just me (Na-na-na-na-na)\n"""
33,7,Love To Dream,Planet Her,2021,"b""I don't believe (Na-na-na-na-na)\n"""
34,7,Love To Dream,Planet Her,2021,b'What I just lost (Na-na-na-na-na)\n'
35,7,Love To Dream,Planet Her,2021,"b'(I said, I said, I said) (Na-na-na-na-na)\n'"
36,7,Love To Dream,Planet Her,2021,"b'I fell asleep when you woke up, oh\n'"
37,7,Love To Dream,Planet Her,2021,"b""It's not you, baby (Na-na-na-na-na)\n"""
38,7,Love To Dream,Planet Her,2021,"b""It's just me (Na-na-na-na-na)\n"""
39,7,Love To Dream,Planet Her,2021,"b""I don't believe (Na-na-na-na-na)\n"""
40,7,Love To Dream,Planet Her,2021,b'What I just lost (Na-na-na-na-na)\n'
41,7,Love To Dream,Planet Her,2021,"b'(I said, I said, I said) (Na-na-na-na-na)\n'"
42,7,Love To Dream,Planet Her,2021,b'You might also like\n'
43,7,Love To Dream,Planet Her,2021,"b'And I said, ""Ooh, stop it"", ayy\n'"
44,7,Love To Dream,Planet Her,2021,"b""I look a little like 'Nashe, ayy\n"""
45,7,Love To Dream,Planet Her,2021,"b'You look a little exhausted, ayy (Yeah)\n'"
46,7,Love To Dream,Planet Her,2021,"b'We should say nah to the party, ayy (Huh)\n'"
47,7,Love To Dream,Planet Her,2021,"b'Take me home in the Bugatti, ayy (Yeah)\n'"
48,7,Love To Dream,Planet Her,2021,"b'Hope you like a little tea, I put it on his teeth\n'"
49,7,Love To Dream,Planet Her,2021,"b'He like my Yerba Mate, ayy\n'"
50,7,Love To Dream,Planet Her,2021,"b'He like my Yerba Mate, ayy\n'"
51,7,Love To Dream,Planet Her,2021,"b'Jump in bed without my bonnet, ah (My bonnet)\n'"
52,7,Love To Dream,Planet Her,2021,b'Take a minute for the finer things (Yeah)\n'
53,7,Love To Dream,Planet Her,2021,"b""I don't even wanna sleep\n"""
54,7,Love To Dream,Planet Her,2021,"b""You doin' some weed, blow it in my China bang\n"""
55,7,Love To Dream,Planet Her,2021,"b""I be havin' hella dreams\n"""
56,7,Love To Dream,Planet Her,2021,"b""Pickin' up his sheets feelin' like a tidal wave\n"""
57,7,Love To Dream,Planet Her,2021,b'Hit me if you want it right away\n'
58,7,Love To Dream,Planet Her,2021,"b""If he hit me with the mornin' sex\n"""
59,7,Love To Dream,Planet Her,2021,"b'Show up, hit him with apologies\n'"
60,7,Love To Dream,Planet Her,2021,"b""Kicks on him with a pile of J's\n"""
61,7,Love To Dream,Planet Her,2021,b'Bricks on him with a dick on him (Yo)\n'
62,7,Love To Dream,Planet Her,2021,b'Put a fit on him with the Prada shades (Prada shades)\n'
63,7,Love To Dream,Planet Her,2021,b'Tits on him and I ride away (Ride away)\n'
64,7,Love To Dream,Planet Her,2021,b'How much do you want it?\n'
65,7,Love To Dream,Planet Her,2021,b'Four times\n'
66,7,Love To Dream,Planet Her,2021,"b'King come through, your dreams come true\n'"
67,7,Love To Dream,Planet Her,2021,"b""And trust me, you won't ever fall asleep\n"""
68,7,Love To Dream,Planet Her,2021,"b""And trust me, you won't ever fall asleep\n"""
69,7,Love To Dream,Planet Her,2021,"b""I know what you mean, you don't fuck with randoms (And I hope you)\n"""
70,7,Love To Dream,Planet Her,2021,"b'I got everything, everything but real love (And I hope you)\n'"
71,7,Love To Dream,Planet Her,2021,"b'I got in my head, I bet you could get me back out (And I hope you)\n'"
72,7,Love To Dream,Planet Her,2021,"b""Or you could leave me there, 'cause (Or leave me there)\n"""
73,7,Love To Dream,Planet Her,2021,"b'I got everything, everything but real love (And I hope you)\n'"
74,7,Love To Dream,Planet Her,2021,"b'I got in my head, I bet you could get me back out (And I hope you)\n'"
75,7,Love To Dream,Planet Her,2021,"b""Or you could leave me there, 'cause (Or leave me there)\n"""
76,7,Love To Dream,Planet Her,2021,b'We just love to dream (And I hope you)\n'
77,7,Love To Dream,Planet Her,2021,"b'I fell asleep (And I hope you) when you woke up, oh (And I hope you)\n'"
78,7,Love To Dream,Planet Her,2021,"b'(Oh, baby, baby) \n'"
79,7,Love To Dream,Planet Her,2021,"b""It's not you, baby (Na-na-na-na-na)\n"""
80,7,Love To Dream,Planet Her,2021,"b""It's just me (Na-na-na-na-na)\n"""
81,7,Love To Dream,Planet Her,2021,"b""I don't believe (Na-na-na-na-na)\n"""
82,7,Love To Dream,Planet Her,2021,b'What I just lost (Na-na-na-na-na)\n'
83,7,Love To Dream,Planet Her,2021,"b'I fell asleep (And I hope you) when you woke up, oh (And I hope you)\n'"
